"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"HBG2",-0.245165887222342,12.4738371733977,-0.312799390665748,0.758214233362766,0.831439806048484,-7.89857633918499,"HBG2",0.28424912126819,0.120208067162436,""
"THEM6",-0.245176481300788,12.5400451952603,-4.17603552711576,0.000312651699510002,0.00121290218929151,-1.26867105935402,"THEM6",0.00041466186605729,3.50493920624188,"+"
"RNF170",-0.245269129128047,10.7922574754587,-2.25817390363739,0.0341406160081948,0.0678310781620138,-5.68259328560829,"RNF170",0.0231898018617381,1.46672864706,"+"
"FLNA",-0.245567421164415,13.3650088520328,-3.47229415113639,0.00188430417154622,0.00576363551617183,-3.03193037192676,"FLNA",0.00197044731183635,2.7248489904171,"+"
"RRAS2",-0.245729600174023,12.779614669009,-2.44854573329964,0.0216677495652121,0.0465028238419808,-5.35352788433779,"RRAS2",0.0158981885608706,1.66418619261017,"+"
"ATAD1",-0.245789085273023,12.8954376765846,-3.49812162786254,0.00176607162906878,0.00545443697305707,-2.96892678112238,"ATAD1",0.00186473982280539,2.75299168610474,"+"
"CDC42",-0.245831216943916,13.8364440663355,-4.49637836984364,0.000136289196985562,0.000585879836290786,-0.444181474874471,"CDC42",0.000200298118303823,3.86553856731645,"+"
"SAA1",-0.246101039303179,10.5835710479344,-0.514245513806138,0.617157572132891,0.715353088670634,-7.34100606467731,"SAA1",0.244561885745528,0.209603938120757,""
"HSPH1",-0.246272852401079,12.1300215892934,-2.09721773895634,0.0462062708618703,0.0876083135612812,-6.04093975567301,"HSPH1",0.0299511593796966,1.33529908037686,"+"
"SET",-0.2467304044517,11.5587977705848,-1.60302334342352,0.121437427178047,0.195763149780826,-6.87532367284378,"SET",0.0669266769489359,0.915647442487904,""
"DAP3",-0.246952662850553,11.1936903385802,-2.3700235885056,0.0265107046832939,0.0552001072787422,-5.48461281908119,"DAP3",0.0188715790051761,1.57657872809495,"+"
